Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,102852402,,102852402.03,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,525666163,,525666163.09,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,419290819,,419290819.9,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,342884,,342884.56,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,19675932,,19675932.54,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,155383652,,155383652.12,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,291288137,,291288137.06,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,22307043,,22307043.38,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,12192014,,12192014.94,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,684650362,,684650362.31,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,142282,,142282.71,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,10411626133,,10411626133.545,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,116063752,,116063752.93,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,410691,,410691.01,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,73714678,,73714678.4,0
H5,2018,2018,2018,5,0,0,X,152,Chile,CHL,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,355048246,,355048246.474,0
H5,2018,2018,2018,5,0,0,RM,152,Chile,CHL,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,16714151,16714151.29,,0
H5,2018,2018,2018,5,0,0,RM,152,Chile,CHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,16714151,16714151.29,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,4,Afghanistan,AFG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,122267,122267.44,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,74187323277,74187323277.982,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,862138,862138.65,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2085,2085.06,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,20,Andorra,AND,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,61393,61393.9,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,24,Angola,AGO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,6352519,6352519.94,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,256,256.07,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,31,Azerbaijan,AZE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3138,3138.2,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3402320846,3402320846.57,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,258094769,258094769.07,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,281622264,281622264.74,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,5996,5996.55,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,287451,287451.67,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,50,Bangladesh,BGD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,122066660,122066660.5,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,51,Armenia,ARM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,11081881,11081881.64,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,342728,342728.07,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,444680453,444680453.091,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,60,Bermuda,BMU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,51842,51842.73,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,64,Bhutan,BTN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,8785,8785.61,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,68,Bolivia (Plurinational State of),BOL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,128054577,128054577.808,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1296130,1296130.67,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,6678072857,6678072857.439,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,84,Belize,BLZ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,22315,22315.33,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,96,Brunei Darussalam,BRN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1265,1265.16,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,10507659,10507659.09,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,104,Myanmar,MMR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,5206428,5206428.23,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,108,Burundi,BDI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3797,3797.52,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,120,Cameroon,CMR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2106,2106.7,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,116,Cambodia,KHM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,43377309,43377309.29,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,112,Belarus,BLR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1087987,1087987.59,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,132,Cabo Verde,CPV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,45439,45439.56,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,889941907,889941907.03,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,53064326,53064326.79,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,148,Chad,TCD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,31514,31514.74,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,16714151,16714151.29,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,17504355849,17504355849.27,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1419414661,1419414661.94,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,174,Comoros,COM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1461,1461.83,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,178,Congo,COG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,4144,4144.23,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,180,Dem. Rep. of the Congo,COD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,515464,515464.76,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,184,Cook Isds,COK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,162,162.22,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,41242984,41242984.92,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,5473787,5473787.21,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,192,Cuba,CUB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3470020,3470020.61,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,196,Cyprus,CYP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1117305,1117305.58,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,87216253,87216253.07,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,204,Benin,BEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,688,688.2,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,198960397,198960397.81,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,18472389,18472389.04,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1615842643,1615842643.01,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,7354031,7354031.82,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,231,Ethiopia,ETH,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,701175,701175.29,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,232,Eritrea,ERI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,119,119.73,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,233,Estonia,EST,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,15071569,15071569.15,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,17205,17205.36,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,320385651,320385651.13,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1398882420,1398882420.546,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,262,Djibouti,DJI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,342,342.67,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,512787,512787.27,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,268,Georgia,GEO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,3270788,3270788.84,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,270,Gambia,GMB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1595086,1595086.82,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2913766652,2913766652.755,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,288,Ghana,GHA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,186866,186866.68,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,20460842,20460842.77,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,139502754,139502754.78,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,68881,68881.91,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,332,Haiti,HTI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1070491,1070491.2,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,6831112,6831112.92,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,91904341,91904341.87,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,82223172,82223172.34,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,352,Iceland,ISL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,7760178,7760178.54,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,368,Iraq,IRQ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,805,805.89,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,69422616,69422616.99,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,193963721,193963721.92,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,149705717,149705717.96,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,128006218,128006218.73,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1290319072,1290319072.302,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,384,Côte d'Ivoire,CIV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,5739087,5739087.64,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1003318,1003318.98,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2490930791,2490930791.566,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,398,Kazakhstan,KAZ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,133665,133665.21,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,4989156,4989156.62,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,8176903,8176903.19,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1870910959,1870910959.266,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,414,Kuwait,KWT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2185,2185.31,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,418,Lao People's Dem. Rep.,LAO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,35458,35458.55,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,428,Latvia,LVA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,7222455,7222455.05,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,79066,79066.24,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,357823,357823.14,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,426,Lesotho,LSO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,6786,6786.25,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,440,Lithuania,LTU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,10370438,10370438.43,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,12938870,12938870.52,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,446,"China, Macao SAR",MAC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,118312,118312.64,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,450,Madagascar,MDG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,774881,774881.28,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,454,Malawi,MWI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,327,327.68,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,246885424,246885424.97,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,462,Maldives,MDV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1165,1165.76,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,466,Mali,MLI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,37078,37078.79,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,470,Malta,MLT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,16095364,16095364.37,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,478,Mauritania,MRT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,452,452.38,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,480,Mauritius,MUS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,113987,113987.02,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2427881952,2427881952.63,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,305385311,305385311.458,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,496,Mongolia,MNG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,247863,247863.51,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,498,Rep. of Moldova,MDA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,1013071,1013071.08,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,10147114,10147114.54,,0
